collecTime;ORIGEN;idSite;id;Device;description;formattedValue;rawValue;nombre;rounded_collecTime
2024-07-29 17:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;6.19 A;6.19;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);234.3 V;234.3;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.1 Hz;50.1;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);10.228 A;10.228;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.12 Hz;50.12;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);233.6 V;233.6;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);7.68 A;7.68;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.11 Hz;50.11;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;234.2 V;234.2;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);9.78 A;9.78;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;402.0 V;402.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.86 A;5.86;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.05 Hz;50.05;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;399.0 V;399.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.6899999999999995 A;5.6899999999999995;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;233.6 V;233.6;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);9.466 A;9.466;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);7.41 A;7.41;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 17:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);232.6 V;232.6;Casa Melipilla;2024-07-29 17:45:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;406.5 V;406.5;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.6 A;5.6;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;235.2 V;235.2;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);9.44 A;9.44;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.18 Hz;50.18;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.2 Hz;50.2;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);7.46 A;7.46;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);233.3 V;233.3;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.6 A;5.6;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);9.379 A;9.379;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.98 Hz;49.98;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;402.0 V;402.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;233.8 V;233.8;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);7.29 A;7.29;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:05:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);232.8 V;232.8;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);6.77 A;6.77;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);231.8 V;231.8;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;402.0 V;402.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.32 A;5.32;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;232.7 V;232.7;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);8.975999999999999 A;8.975999999999999;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.98 Hz;49.98;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:00:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);5.76 A;5.76;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;404.2 V;404.2;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;232.4 V;232.4;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);7.944 A;7.944;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);231.3 V;231.3;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.14 A;5.14;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;405.0 V;405.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;226.6 V;226.6;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);8.728 A;8.728;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-24.0 W;-24.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;5.01 A;5.01;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);3.69 A;3.69;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);225.8 V;225.8;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);6.01 A;6.01;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);230.8 V;230.8;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;405.0 V;405.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.96 Hz;49.96;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);8.391 A;8.391;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;231.8 V;231.8;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;4.92 A;4.92;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:15:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;408.0 V;408.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;4.71 A;4.71;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;230.1 V;230.1;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);5.7 A;5.7;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);229.3 V;229.3;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.98 Hz;49.98;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:30:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);8.144 A;8.144;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);7.473 A;7.473;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;230.0 V;230.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;4.29 A;4.29;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;411.0 V;411.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);229.1 V;229.1;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:35:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);5.09 A;5.09;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.94 Hz;49.94;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);7.325 A;7.325;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;228.2 V;228.2;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;4.2 A;4.2;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;409.0 V;409.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);227.8 V;227.8;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);4.93 A;4.93;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.9 Hz;49.9;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:40:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:30:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;411.0 V;411.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);7.081 A;7.081;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.9 V;224.9;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;3.98 A;3.98;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);224.3 V;224.3;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);4.76 A;4.76;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.11 Hz;50.11;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:45:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.1 V;224.1;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);6.664 A;6.664;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;409.8 V;409.8;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;3.73 A;3.73;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);4.48 A;4.48;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.3 V;223.3;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;100.0 %;100.0;Casa Melipilla;2024-07-29 18:45:00
2024-07-29 18:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.16 Hz;50.16;Casa Melipilla;2024-07-29 18:45:00
